"AF3","AF3 Mean","AF3 Std","AF3 Max","AF3 Min","F7","F7 Mean","F7 Std","F7 Max","F7 Min","F3","F3 Mean","F3 Std","F3 Max","F3 Min","FC5","FC5 Mean","FC5 Std","FC5 Max","FC5 Min","T7","T7 Mean","T7 Std","T7 Max","T7 Min","P7","P7 Mean","P7 Std","P7 Max","P7 Min","O1","O1 Mean","O1 Std","O1 Max","O1 Min","O2","O2 Mean","O2 Std","O2 Max","O2 Min","P8","P8 Mean","P8 Std","P8 Max","P8 Min","T8","T8 Mean","T8 Std","T8 Max","T8 Min","FC6","FC6 Mean","FC6 Std","FC6 Max","FC6 Min","F4","F4 Mean","F4 Std","F4 Max","F4 Min","F8","F8 Mean","F8 Std","F8 Max","F8 Min","AF4","AF4 Mean","AF4 Std","AF4 Max","AF4 Min","eyeDetection"
4332.82,4298.14,32.38,4466.15,4198.97,4017.95,4007.2,27.22,4154.36,3913.33,4289.74,4261.66,16.22,4349.23,4197.44,4151.79,4120.18,16.9,4191.79,4067.18,4360.0,4339.67,11.99,4397.95,4308.72,4637.95,4618.17,12.92,4672.31,4566.15,4085.64,4070.98,17.71,4138.97,4026.15,4624.1,4614.06,14.4,4672.82,4567.18,4211.79,4199.64,13.81,4255.9,4147.69,4240.51,4229.29,15.01,4288.21,4170.26,4221.54,4199.73,18.34,4271.28,4125.13,4297.95,4276.87,15.09,4332.31,4216.41,4639.49,4603.12,25.54,4716.41,4490.77,4382.05,4358.07,31.88,4491.28,4236.41,1
4328.21,4298.14,32.38,4466.15,4198.97,4025.64,4007.2,27.22,4154.36,3913.33,4287.18,4261.66,16.22,4349.23,4197.44,4154.87,4120.18,16.9,4191.79,4067.18,4363.08,4339.67,11.99,4397.95,4308.72,4639.49,4618.17,12.92,4672.31,4566.15,4084.1,4070.98,17.71,4138.97,4026.15,4627.18,4614.06,14.4,4672.82,4567.18,4222.56,4199.64,13.81,4255.9,4147.69,4240.51,4229.29,15.01,4288.21,4170.26,4217.44,4199.73,18.34,4271.28,4125.13,4295.9,4276.87,15.09,4332.31,4216.41,4635.9,4603.12,25.54,4716.41,4490.77,4379.49,4358.07,31.88,4491.28,4236.41,1
4321.03,4298.14,32.38,4466.15,4198.97,4023.59,4007.2,27.22,4154.36,3913.33,4285.64,4261.66,16.22,4349.23,4197.44,4150.77,4120.18,16.9,4191.79,4067.18,4360.51,4339.67,11.99,4397.95,4308.72,4636.92,4618.17,12.92,4672.31,4566.15,4084.62,4070.98,17.71,4138.97,4026.15,4642.56,4614.06,14.4,4672.82,4567.18,4232.31,4199.64,13.81,4255.9,4147.69,4242.56,4229.29,15.01,4288.21,4170.26,4210.77,4199.73,18.34,4271.28,4125.13,4290.26,4276.87,15.09,4332.31,4216.41,4631.79,4603.12,25.54,4716.41,4490.77,4370.77,4358.07,31.88,4491.28,4236.41,1
4313.85,4298.14,32.38,4466.15,4198.97,4009.74,4007.2,27.22,4154.36,3913.33,4284.1,4261.66,16.22,4349.23,4197.44,4148.72,4120.18,16.9,4191.79,4067.18,4355.9,4339.67,11.99,4397.95,4308.72,4633.33,4618.17,12.92,4672.31,4566.15,4079.49,4070.98,17.71,4138.97,4026.15,4637.44,4614.06,14.4,4672.82,4567.18,4221.54,4199.64,13.81,4255.9,4147.69,4237.44,4229.29,15.01,4288.21,4170.26,4206.67,4199.73,18.34,4271.28,4125.13,4286.67,4276.87,15.09,4332.31,4216.41,4627.69,4603.12,25.54,4716.41,4490.77,4366.15,4358.07,31.88,4491.28,4236.41,1
4310.26,4298.14,32.38,4466.15,4198.97,4003.59,4007.2,27.22,4154.36,3913.33,4283.59,4261.66,16.22,4349.23,4197.44,4153.33,4120.18,16.9,4191.79,4067.18,4355.38,4339.67,11.99,4397.95,4308.72,4629.74,4618.17,12.92,4672.31,4566.15,4075.38,4070.98,17.71,4138.97,4026.15,4624.62,4614.06,14.4,4672.82,4567.18,4211.79,4199.64,13.81,4255.9,4147.69,4235.9,4229.29,15.01,4288.21,4170.26,4207.18,4199.73,18.34,4271.28,4125.13,4288.72,4276.87,15.09,4332.31,4216.41,4628.21,4603.12,25.54,4716.41,4490.77,4367.69,4358.07,31.88,4491.28,4236.41,1
4311.28,4298.14,32.38,4466.15,4198.97,4004.62,4007.2,27.22,4154.36,3913.33,4284.62,4261.66,16.22,4349.23,4197.44,4145.64,4120.18,16.9,4191.79,4067.18,4354.87,4339.67,11.99,4397.95,4308.72,4630.26,4618.17,12.92,4672.31,4566.15,4080.0,4070.98,17.71,4138.97,4026.15,4626.67,4614.06,14.4,4672.82,4567.18,4209.23,4199.64,13.81,4255.9,4147.69,4240.0,4229.29,15.01,4288.21,4170.26,4207.18,4199.73,18.34,4271.28,4125.13,4287.18,4276.87,15.09,4332.31,4216.41,4627.18,4603.12,25.54,4716.41,4490.77,4364.62,4358.07,31.88,4491.28,4236.41,1
4312.31,4298.14,32.38,4466.15,4198.97,4002.05,4007.2,27.22,4154.36,3913.33,4282.56,4261.66,16.22,4349.23,4197.44,4137.95,4120.18,16.9,4191.79,4067.18,4351.79,4339.67,11.99,4397.95,4308.72,4631.28,4618.17,12.92,4672.31,4566.15,4081.54,4070.98,17.71,4138.97,4026.15,4621.54,4614.06,14.4,4672.82,4567.18,4203.08,4199.64,13.81,4255.9,4147.69,4232.82,4229.29,15.01,4288.21,4170.26,4204.1,4199.73,18.34,4271.28,4125.13,4283.08,4276.87,15.09,4332.31,4216.41,4622.56,4603.12,25.54,4716.41,4490.77,4355.9,4358.07,31.88,4491.28,4236.41,1
4308.21,4298.14,32.38,4466.15,4198.97,3998.97,4007.2,27.22,4154.36,3913.33,4280.51,4261.66,16.22,4349.23,4197.44,4145.64,4120.18,16.9,4191.79,4067.18,4350.77,4339.67,11.99,4397.95,4308.72,4629.23,4618.17,12.92,4672.31,4566.15,4075.9,4070.98,17.71,4138.97,4026.15,4614.87,4614.06,14.4,4672.82,4567.18,4200.51,4199.64,13.81,4255.9,4147.69,4228.21,4229.29,15.01,4288.21,4170.26,4202.56,4199.73,18.34,4271.28,4125.13,4281.03,4276.87,15.09,4332.31,4216.41,4622.56,4603.12,25.54,4716.41,4490.77,4354.87,4358.07,31.88,4491.28,4236.41,1
4304.1,4298.14,32.38,4466.15,4198.97,3997.95,4007.2,27.22,4154.36,3913.33,4281.54,4261.66,16.22,4349.23,4197.44,4150.77,4120.18,16.9,4191.79,4067.18,4352.31,4339.67,11.99,4397.95,4308.72,4625.13,4618.17,12.92,4672.31,4566.15,4072.82,4070.98,17.71,4138.97,4026.15,4618.97,4614.06,14.4,4672.82,4567.18,4202.05,4199.64,13.81,4255.9,4147.69,4234.36,4229.29,15.01,4288.21,4170.26,4203.08,4199.73,18.34,4271.28,4125.13,4280.51,4276.87,15.09,4332.31,4216.41,4623.08,4603.12,25.54,4716.41,4490.77,4357.44,4358.07,31.88,4491.28,4236.41,1
4305.64,4298.14,32.38,4466.15,4198.97,3998.97,4007.2,27.22,4154.36,3913.33,4280.0,4261.66,16.22,4349.23,4197.44,4141.03,4120.18,16.9,4191.79,4067.18,4353.33,4339.67,11.99,4397.95,4308.72,4622.56,4618.17,12.92,4672.31,4566.15,4074.87,4070.98,17.71,4138.97,4026.15,4615.38,4614.06,14.4,4672.82,4567.18,4201.54,4199.64,13.81,4255.9,4147.69,4231.79,4229.29,15.01,4288.21,4170.26,4203.59,4199.73,18.34,4271.28,4125.13,4281.03,4276.87,15.09,4332.31,4216.41,4618.46,4603.12,25.54,4716.41,4490.77,4354.87,4358.07,31.88,4491.28,4236.41,1
4305.13,4298.14,32.38,4466.15,4198.97,4001.03,4007.2,27.22,4154.36,3913.33,4278.97,4261.66,16.22,4349.23,4197.44,4139.49,4120.18,16.9,4191.79,4067.18,4354.36,4339.67,11.99,4397.95,4308.72,4624.62,4618.17,12.92,4672.31,4566.15,4075.38,4070.98,17.71,4138.97,4026.15,4610.77,4614.06,14.4,4672.82,4567.18,4203.08,4199.64,13.81,4255.9,4147.69,4226.67,4229.29,15.01,4288.21,4170.26,4205.13,4199.73,18.34,4271.28,4125.13,4281.54,4276.87,15.09,4332.31,4216.41,4617.95,4603.12,25.54,4716.41,4490.77,4353.85,4358.07,31.88,4491.28,4236.41,1
4306.67,4298.14,32.38,4466.15,4198.97,4003.59,4007.2,27.22,4154.36,3913.33,4279.49,4261.66,16.22,4349.23,4197.44,4148.21,4120.18,16.9,4191.79,4067.18,4357.44,4339.67,11.99,4397.95,4308.72,4628.21,4618.17,12.92,4672.31,4566.15,4079.49,4070.98,17.71,4138.97,4026.15,4623.08,4614.06,14.4,4672.82,4567.18,4209.23,4199.64,13.81,4255.9,4147.69,4235.38,4229.29,15.01,4288.21,4170.26,4209.23,4199.73,18.34,4271.28,4125.13,4282.05,4276.87,15.09,4332.31,4216.41,4623.59,4603.12,25.54,4716.41,4490.77,4360.0,4358.07,31.88,4491.28,4236.41,1
4310.77,4298.14,32.38,4466.15,4198.97,4001.03,4007.2,27.22,4154.36,3913.33,4279.49,4261.66,16.22,4349.23,4197.44,4147.18,4120.18,16.9,4191.79,4067.18,4357.44,4339.67,11.99,4397.95,4308.72,4632.31,4618.17,12.92,4672.31,4566.15,4085.13,4070.98,17.71,4138.97,4026.15,4633.33,4614.06,14.4,4672.82,4567.18,4211.28,4199.64,13.81,4255.9,4147.69,4243.08,4229.29,15.01,4288.21,4170.26,4211.28,4199.73,18.34,4271.28,4125.13,4283.59,4276.87,15.09,4332.31,4216.41,4625.64,4603.12,25.54,4716.41,4490.77,4360.0,4358.07,31.88,4491.28,4236.41,1
4308.21,4298.14,32.38,4466.15,4198.97,3994.36,4007.2,27.22,4154.36,3913.33,4279.49,4261.66,16.22,4349.23,4197.44,4140.51,4120.18,16.9,4191.79,4067.18,4354.36,4339.67,11.99,4397.95,4308.72,4633.85,4618.17,12.92,4672.31,4566.15,4084.1,4070.98,17.71,4138.97,4026.15,4631.79,4614.06,14.4,4672.82,4567.18,4213.85,4199.64,13.81,4255.9,4147.69,4237.95,4229.29,15.01,4288.21,4170.26,4210.77,4199.73,18.34,4271.28,4125.13,4283.59,4276.87,15.09,4332.31,4216.41,4624.1,4603.12,25.54,4716.41,4490.77,4354.36,4358.07,31.88,4491.28,4236.41,1
4303.59,4298.14,32.38,4466.15,4198.97,3995.9,4007.2,27.22,4154.36,3913.33,4279.49,4261.66,16.22,4349.23,4197.44,4141.54,4120.18,16.9,4191.79,4067.18,4353.85,4339.67,11.99,4397.95,4308.72,4635.38,4618.17,12.92,4672.31,4566.15,4081.54,4070.98,17.71,4138.97,4026.15,4638.46,4614.06,14.4,4672.82,4567.18,4224.62,4199.64,13.81,4255.9,4147.69,4239.49,4229.29,15.01,4288.21,4170.26,4212.82,4199.73,18.34,4271.28,4125.13,4284.1,4276.87,15.09,4332.31,4216.41,4628.72,4603.12,25.54,4716.41,4490.77,4358.46,4358.07,31.88,4491.28,4236.41,1
4306.15,4298.14,32.38,4466.15,4198.97,4001.03,4007.2,27.22,4154.36,3913.33,4278.46,4261.66,16.22,4349.23,4197.44,4145.13,4120.18,16.9,4191.79,4067.18,4353.33,4339.67,11.99,4397.95,4308.72,4629.74,4618.17,12.92,4672.31,4566.15,4080.51,4070.98,17.71,4138.97,4026.15,4640.0,4614.06,14.4,4672.82,4567.18,4222.05,4199.64,13.81,4255.9,4147.69,4245.64,4229.29,15.01,4288.21,4170.26,4216.92,4199.73,18.34,4271.28,4125.13,4288.72,4276.87,15.09,4332.31,4216.41,4634.87,4603.12,25.54,4716.41,4490.77,4367.18,4358.07,31.88,4491.28,4236.41,1
4307.18,4298.14,32.38,4466.15,4198.97,3995.9,4007.2,27.22,4154.36,3913.33,4278.97,4261.66,16.22,4349.23,4197.44,4141.03,4120.18,16.9,4191.79,4067.18,4348.72,4339.67,11.99,4397.95,4308.72,4620.51,4618.17,12.92,4672.31,4566.15,4076.41,4070.98,17.71,4138.97,4026.15,4627.18,4614.06,14.4,4672.82,4567.18,4209.23,4199.64,13.81,4255.9,4147.69,4240.0,4229.29,15.01,4288.21,4170.26,4215.38,4199.73,18.34,4271.28,4125.13,4290.26,4276.87,15.09,4332.31,4216.41,4630.26,4603.12,25.54,4716.41,4490.77,4363.08,4358.07,31.88,4491.28,4236.41,1
4303.59,4298.14,32.38,4466.15,4198.97,3989.23,4007.2,27.22,4154.36,3913.33,4278.97,4261.66,16.22,4349.23,4197.44,4133.33,4120.18,16.9,4191.79,4067.18,4345.64,4339.67,11.99,4397.95,4308.72,4617.95,4618.17,12.92,4672.31,4566.15,4072.31,4070.98,17.71,4138.97,4026.15,4627.18,4614.06,14.4,4672.82,4567.18,4211.28,4199.64,13.81,4255.9,4147.69,4234.36,4229.29,15.01,4288.21,4170.26,4209.74,4199.73,18.34,4271.28,4125.13,4285.64,4276.87,15.09,4332.31,4216.41,4622.05,4603.12,25.54,4716.41,4490.77,4351.28,4358.07,31.88,4491.28,4236.41,1
4301.03,4298.14,32.38,4466.15,4198.97,3991.28,4007.2,27.22,4154.36,3913.33,4272.82,4261.66,16.22,4349.23,4197.44,4128.72,4120.18,16.9,4191.79,4067.18,4350.77,4339.67,11.99,4397.95,4308.72,4618.97,4618.17,12.92,4672.31,4566.15,4074.36,4070.98,17.71,4138.97,4026.15,4629.74,4614.06,14.4,4672.82,4567.18,4208.72,4199.64,13.81,4255.9,4147.69,4238.97,4229.29,15.01,4288.21,4170.26,4211.28,4199.73,18.34,4271.28,4125.13,4283.08,4276.87,15.09,4332.31,4216.41,4622.05,4603.12,25.54,4716.41,4490.77,4348.72,4358.07,31.88,4491.28,4236.41,1
4296.41,4298.14,32.38,4466.15,4198.97,3991.28,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4125.64,4120.18,16.9,4191.79,4067.18,4354.87,4339.67,11.99,4397.95,4308.72,4619.49,4618.17,12.92,4672.31,4566.15,4072.82,4070.98,17.71,4138.97,4026.15,4616.41,4614.06,14.4,4672.82,4567.18,4185.64,4199.64,13.81,4255.9,4147.69,4233.85,4229.29,15.01,4288.21,4170.26,4213.33,4199.73,18.34,4271.28,4125.13,4278.46,4276.87,15.09,4332.31,4216.41,4622.56,4603.12,25.54,4716.41,4490.77,4349.74,4358.07,31.88,4491.28,4236.41,1
4290.26,4298.14,32.38,4466.15,4198.97,3986.15,4007.2,27.22,4154.36,3913.33,4260.51,4261.66,16.22,4349.23,4197.44,4118.46,4120.18,16.9,4191.79,4067.18,4350.77,4339.67,11.99,4397.95,4308.72,4620.0,4618.17,12.92,4672.31,4566.15,4070.77,4070.98,17.71,4138.97,4026.15,4604.1,4614.06,14.4,4672.82,4567.18,4177.44,4199.64,13.81,4255.9,4147.69,4220.51,4229.29,15.01,4288.21,4170.26,4209.23,4199.73,18.34,4271.28,4125.13,4271.28,4276.87,15.09,4332.31,4216.41,4619.49,4603.12,25.54,4716.41,4490.77,4346.67,4358.07,31.88,4491.28,4236.41,1
4288.72,4298.14,32.38,4466.15,4198.97,3982.05,4007.2,27.22,4154.36,3913.33,4255.38,4261.66,16.22,4349.23,4197.44,4111.79,4120.18,16.9,4191.79,4067.18,4348.21,4339.67,11.99,4397.95,4308.72,4621.03,4618.17,12.92,4672.31,4566.15,4073.85,4070.98,17.71,4138.97,4026.15,4608.72,4614.06,14.4,4672.82,4567.18,4190.77,4199.64,13.81,4255.9,4147.69,4220.51,4229.29,15.01,4288.21,4170.26,4208.72,4199.73,18.34,4271.28,4125.13,4270.26,4276.87,15.09,4332.31,4216.41,4617.95,4603.12,25.54,4716.41,4490.77,4346.15,4358.07,31.88,4491.28,4236.41,1
4291.28,4298.14,32.38,4466.15,4198.97,3982.56,4007.2,27.22,4154.36,3913.33,4257.95,4261.66,16.22,4349.23,4197.44,4112.31,4120.18,16.9,4191.79,4067.18,4350.77,4339.67,11.99,4397.95,4308.72,4624.1,4618.17,12.92,4672.31,4566.15,4078.97,4070.98,17.71,4138.97,4026.15,4619.49,4614.06,14.4,4672.82,4567.18,4196.92,4199.64,13.81,4255.9,4147.69,4226.67,4229.29,15.01,4288.21,4170.26,4211.28,4199.73,18.34,4271.28,4125.13,4276.92,4276.87,15.09,4332.31,4216.41,4620.0,4603.12,25.54,4716.41,4490.77,4349.23,4358.07,31.88,4491.28,4236.41,1
4297.44,4298.14,32.38,4466.15,4198.97,3988.72,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4117.44,4120.18,16.9,4191.79,4067.18,4350.26,4339.67,11.99,4397.95,4308.72,4631.79,4618.17,12.92,4672.31,4566.15,4086.15,4070.98,17.71,4138.97,4026.15,4627.69,4614.06,14.4,4672.82,4567.18,4203.08,4199.64,13.81,4255.9,4147.69,4230.77,4229.29,15.01,4288.21,4170.26,4211.79,4199.73,18.34,4271.28,4125.13,4282.05,4276.87,15.09,4332.31,4216.41,4621.54,4603.12,25.54,4716.41,4490.77,4353.33,4358.07,31.88,4491.28,4236.41,1
4305.13,4298.14,32.38,4466.15,4198.97,3992.31,4007.2,27.22,4154.36,3913.33,4267.18,4261.66,16.22,4349.23,4197.44,4118.97,4120.18,16.9,4191.79,4067.18,4351.79,4339.67,11.99,4397.95,4308.72,4633.33,4618.17,12.92,4672.31,4566.15,4087.69,4070.98,17.71,4138.97,4026.15,4632.82,4614.06,14.4,4672.82,4567.18,4213.85,4199.64,13.81,4255.9,4147.69,4236.41,4229.29,15.01,4288.21,4170.26,4213.85,4199.73,18.34,4271.28,4125.13,4278.46,4276.87,15.09,4332.31,4216.41,4623.59,4603.12,25.54,4716.41,4490.77,4355.9,4358.07,31.88,4491.28,4236.41,1
4307.18,4298.14,32.38,4466.15,4198.97,3990.77,4007.2,27.22,4154.36,3913.33,4265.13,4261.66,16.22,4349.23,4197.44,4117.44,4120.18,16.9,4191.79,4067.18,4356.92,4339.67,11.99,4397.95,4308.72,4629.23,4618.17,12.92,4672.31,4566.15,4083.08,4070.98,17.71,4138.97,4026.15,4636.92,4614.06,14.4,4672.82,4567.18,4218.97,4199.64,13.81,4255.9,4147.69,4241.03,4229.29,15.01,4288.21,4170.26,4218.46,4199.73,18.34,4271.28,4125.13,4278.46,4276.87,15.09,4332.31,4216.41,4627.69,4603.12,25.54,4716.41,4490.77,4358.46,4358.07,31.88,4491.28,4236.41,1
4301.54,4298.14,32.38,4466.15,4198.97,3988.21,4007.2,27.22,4154.36,3913.33,4265.13,4261.66,16.22,4349.23,4197.44,4114.87,4120.18,16.9,4191.79,4067.18,4353.33,4339.67,11.99,4397.95,4308.72,4634.36,4618.17,12.92,4672.31,4566.15,4082.56,4070.98,17.71,4138.97,4026.15,4641.54,4614.06,14.4,4672.82,4567.18,4222.05,4199.64,13.81,4255.9,4147.69,4243.08,4229.29,15.01,4288.21,4170.26,4219.49,4199.73,18.34,4271.28,4125.13,4281.03,4276.87,15.09,4332.31,4216.41,4629.74,4603.12,25.54,4716.41,4490.77,4355.9,4358.07,31.88,4491.28,4236.41,1
4292.82,4298.14,32.38,4466.15,4198.97,3983.59,4007.2,27.22,4154.36,3913.33,4262.56,4261.66,16.22,4349.23,4197.44,4110.26,4120.18,16.9,4191.79,4067.18,4345.13,4339.67,11.99,4397.95,4308.72,4633.33,4618.17,12.92,4672.31,4566.15,4084.62,4070.98,17.71,4138.97,4026.15,4642.05,4614.06,14.4,4672.82,4567.18,4223.59,4199.64,13.81,4255.9,4147.69,4241.54,4229.29,15.01,4288.21,4170.26,4218.46,4199.73,18.34,4271.28,4125.13,4279.49,4276.87,15.09,4332.31,4216.41,4626.67,4603.12,25.54,4716.41,4490.77,4349.23,4358.07,31.88,4491.28,4236.41,1
4294.36,4298.14,32.38,4466.15,4198.97,3982.56,4007.2,27.22,4154.36,3913.33,4261.54,4261.66,16.22,4349.23,4197.44,4107.18,4120.18,16.9,4191.79,4067.18,4347.69,4339.67,11.99,4397.95,4308.72,4621.54,4618.17,12.92,4672.31,4566.15,4078.46,4070.98,17.71,4138.97,4026.15,4631.28,4614.06,14.4,4672.82,4567.18,4211.28,4199.64,13.81,4255.9,4147.69,4241.03,4229.29,15.01,4288.21,4170.26,4220.51,4199.73,18.34,4271.28,4125.13,4279.49,4276.87,15.09,4332.31,4216.41,4625.13,4603.12,25.54,4716.41,4490.77,4350.77,4358.07,31.88,4491.28,4236.41,1
4300.51,4298.14,32.38,4466.15,4198.97,3988.21,4007.2,27.22,4154.36,3913.33,4265.13,4261.66,16.22,4349.23,4197.44,4110.77,4120.18,16.9,4191.79,4067.18,4353.33,4339.67,11.99,4397.95,4308.72,4619.49,4618.17,12.92,4672.31,4566.15,4073.33,4070.98,17.71,4138.97,4026.15,4620.0,4614.06,14.4,4672.82,4567.18,4200.51,4199.64,13.81,4255.9,4147.69,4239.49,4229.29,15.01,4288.21,4170.26,4220.51,4199.73,18.34,4271.28,4125.13,4279.49,4276.87,15.09,4332.31,4216.41,4626.67,4603.12,25.54,4716.41,4490.77,4354.36,4358.07,31.88,4491.28,4236.41,1
4300.0,4298.14,32.38,4466.15,4198.97,3987.18,4007.2,27.22,4154.36,3913.33,4265.64,4261.66,16.22,4349.23,4197.44,4117.44,4120.18,16.9,4191.79,4067.18,4350.26,4339.67,11.99,4397.95,4308.72,4624.1,4618.17,12.92,4672.31,4566.15,4077.44,4070.98,17.71,4138.97,4026.15,4622.56,4614.06,14.4,4672.82,4567.18,4205.13,4199.64,13.81,4255.9,4147.69,4236.41,4229.29,15.01,4288.21,4170.26,4214.87,4199.73,18.34,4271.28,4125.13,4278.46,4276.87,15.09,4332.31,4216.41,4625.13,4603.12,25.54,4716.41,4490.77,4352.31,4358.07,31.88,4491.28,4236.41,0
4297.44,4298.14,32.38,4466.15,4198.97,3980.0,4007.2,27.22,4154.36,3913.33,4265.13,4261.66,16.22,4349.23,4197.44,4116.41,4120.18,16.9,4191.79,4067.18,4346.67,4339.67,11.99,4397.95,4308.72,4621.03,4618.17,12.92,4672.31,4566.15,4078.46,4070.98,17.71,4138.97,4026.15,4625.13,4614.06,14.4,4672.82,4567.18,4207.69,4199.64,13.81,4255.9,4147.69,4234.87,4229.29,15.01,4288.21,4170.26,4210.26,4199.73,18.34,4271.28,4125.13,4278.97,4276.87,15.09,4332.31,4216.41,4620.51,4603.12,25.54,4716.41,4490.77,4350.26,4358.07,31.88,4491.28,4236.41,0
4294.87,4298.14,32.38,4466.15,4198.97,3977.95,4007.2,27.22,4154.36,3913.33,4264.62,4261.66,16.22,4349.23,4197.44,4107.69,4120.18,16.9,4191.79,4067.18,4346.15,4339.67,11.99,4397.95,4308.72,4614.36,4618.17,12.92,4672.31,4566.15,4072.82,4070.98,17.71,4138.97,4026.15,4614.36,4614.06,14.4,4672.82,4567.18,4195.38,4199.64,13.81,4255.9,4147.69,4231.28,4229.29,15.01,4288.21,4170.26,4209.23,4199.73,18.34,4271.28,4125.13,4279.49,4276.87,15.09,4332.31,4216.41,4615.38,4603.12,25.54,4716.41,4490.77,4348.72,4358.07,31.88,4491.28,4236.41,0
4287.69,4298.14,32.38,4466.15,4198.97,3977.44,4007.2,27.22,4154.36,3913.33,4262.56,4261.66,16.22,4349.23,4197.44,4104.62,4120.18,16.9,4191.79,4067.18,4346.15,4339.67,11.99,4397.95,4308.72,4615.38,4618.17,12.92,4672.31,4566.15,4072.31,4070.98,17.71,4138.97,4026.15,4612.82,4614.06,14.4,4672.82,4567.18,4188.21,4199.64,13.81,4255.9,4147.69,4222.56,4229.29,15.01,4288.21,4170.26,4204.62,4199.73,18.34,4271.28,4125.13,4272.82,4276.87,15.09,4332.31,4216.41,4607.69,4603.12,25.54,4716.41,4490.77,4342.05,4358.07,31.88,4491.28,4236.41,0
4281.54,4298.14,32.38,4466.15,4198.97,3975.9,4007.2,27.22,4154.36,3913.33,4260.0,4261.66,16.22,4349.23,4197.44,4106.15,4120.18,16.9,4191.79,4067.18,4348.72,4339.67,11.99,4397.95,4308.72,4621.03,4618.17,12.92,4672.31,4566.15,4076.41,4070.98,17.71,4138.97,4026.15,4620.0,4614.06,14.4,4672.82,4567.18,4192.31,4199.64,13.81,4255.9,4147.69,4214.36,4229.29,15.01,4288.21,4170.26,4196.41,4199.73,18.34,4271.28,4125.13,4264.1,4276.87,15.09,4332.31,4216.41,4600.51,4603.12,25.54,4716.41,4490.77,4335.9,4358.07,31.88,4491.28,4236.41,0
4283.08,4298.14,32.38,4466.15,4198.97,3975.9,4007.2,27.22,4154.36,3913.33,4260.0,4261.66,16.22,4349.23,4197.44,4105.64,4120.18,16.9,4191.79,4067.18,4350.77,4339.67,11.99,4397.95,4308.72,4622.56,4618.17,12.92,4672.31,4566.15,4076.41,4070.98,17.71,4138.97,4026.15,4617.95,4614.06,14.4,4672.82,4567.18,4194.36,4199.64,13.81,4255.9,4147.69,4216.41,4229.29,15.01,4288.21,4170.26,4194.87,4199.73,18.34,4271.28,4125.13,4260.0,4276.87,15.09,4332.31,4216.41,4598.97,4603.12,25.54,4716.41,4490.77,4340.0,4358.07,31.88,4491.28,4236.41,0
4286.15,4298.14,32.38,4466.15,4198.97,3979.49,4007.2,27.22,4154.36,3913.33,4262.05,4261.66,16.22,4349.23,4197.44,4105.13,4120.18,16.9,4191.79,4067.18,4350.26,4339.67,11.99,4397.95,4308.72,4621.03,4618.17,12.92,4672.31,4566.15,4074.36,4070.98,17.71,4138.97,4026.15,4619.49,4614.06,14.4,4672.82,4567.18,4202.56,4199.64,13.81,4255.9,4147.69,4227.18,4229.29,15.01,4288.21,4170.26,4206.15,4199.73,18.34,4271.28,4125.13,4266.67,4276.87,15.09,4332.31,4216.41,4607.69,4603.12,25.54,4716.41,4490.77,4348.21,4358.07,31.88,4491.28,4236.41,0
4291.79,4298.14,32.38,4466.15,4198.97,3985.64,4007.2,27.22,4154.36,3913.33,4266.15,4261.66,16.22,4349.23,4197.44,4111.28,4120.18,16.9,4191.79,4067.18,4354.36,4339.67,11.99,4397.95,4308.72,4623.59,4618.17,12.92,4672.31,4566.15,4078.46,4070.98,17.71,4138.97,4026.15,4631.28,4614.06,14.4,4672.82,4567.18,4211.28,4199.64,13.81,4255.9,4147.69,4232.82,4229.29,15.01,4288.21,4170.26,4216.41,4199.73,18.34,4271.28,4125.13,4280.0,4276.87,15.09,4332.31,4216.41,4618.97,4603.12,25.54,4716.41,4490.77,4353.33,4358.07,31.88,4491.28,4236.41,0
4295.38,4298.14,32.38,4466.15,4198.97,3990.77,4007.2,27.22,4154.36,3913.33,4265.64,4261.66,16.22,4349.23,4197.44,4118.46,4120.18,16.9,4191.79,4067.18,4360.51,4339.67,11.99,4397.95,4308.72,4627.18,4618.17,12.92,4672.31,4566.15,4078.97,4070.98,17.71,4138.97,4026.15,4631.28,4614.06,14.4,4672.82,4567.18,4205.64,4199.64,13.81,4255.9,4147.69,4234.36,4229.29,15.01,4288.21,4170.26,4211.79,4199.73,18.34,4271.28,4125.13,4277.95,4276.87,15.09,4332.31,4216.41,4619.49,4603.12,25.54,4716.41,4490.77,4350.26,4358.07,31.88,4491.28,4236.41,0
4292.31,4298.14,32.38,4466.15,4198.97,3991.79,4007.2,27.22,4154.36,3913.33,4263.08,4261.66,16.22,4349.23,4197.44,4117.95,4120.18,16.9,4191.79,4067.18,4358.97,4339.67,11.99,4397.95,4308.72,4625.64,4618.17,12.92,4672.31,4566.15,4071.79,4070.98,17.71,4138.97,4026.15,4618.97,4614.06,14.4,4672.82,4567.18,4195.9,4199.64,13.81,4255.9,4147.69,4232.82,4229.29,15.01,4288.21,4170.26,4205.13,4199.73,18.34,4271.28,4125.13,4263.59,4276.87,15.09,4332.31,4216.41,4612.82,4603.12,25.54,4716.41,4490.77,4342.56,4358.07,31.88,4491.28,4236.41,0
